Voucher Number,Reference,Date,Voucher Type,Party Name,Party Alias,Buyer's TIN No.,CST Number,Item Name,Godown,Item Batch,Acutal Quantity,Billed Quantity,Alternate Actual Quantity,Alternate Billed Quantity,Rate,Purchase Rate,Unit,Discount,Discount Amount,Margin,Amount,Purchase/Sales Ledger,Narration
PFIDEL1585/19-20,D-SO/1586/19-20,4-Jan-20,Sales (19-20),Unique Aqua Systems,,,,"SP 20""",Main Location,Primary Batch,25.00,25.00,,,65.00,44.00,Nos,0,,525.02,1625.00,GST Sales,
PFIDEL1585/19-20,D-SO/1586/19-20,4-Jan-20,Sales (19-20),Unique Aqua Systems,,,,"SP BB 20""",Main Location,Primary Batch,18.00,18.00,,,175.00,141.32,Nos,0,,606.28,3150.00,GST Sales,
PFIDEL1585/19-20,D-SO/1586/19-20,4-Jan-20,Sales (19-20),Unique Aqua Systems,,,,"SPG 1465-4"" T",Main Location,Primary Batch,1.00,1.00,,,4900.00,4153.00,Nos,0,,747.06,4900.00,GST Sales,
PFIDEL1586/19-20,D-SO/1587/19-20,6-Jan-20,Sales (19-20),Pace Engineers,,,,"RO-ADP-8""",Main Location,Primary Batch,4.00,4.00,,,3300.00,1283.08,Nos,0,,8067.68,13200.00,GST Sales,
PFIDEL1587/19-20,D-SO/1543/19-20,6-Jan-20,Sales (19-20),SAI TRADERS,,,,25NB TMF,Main Location,Primary Batch,2.00,2.00,,,950.00,700.00,Nos,0,,617.48,1900.00,GST Sales,
PFIDEL1587/19-20,D-SO/1543/19-20,6-Jan-20,Sales (19-20),SAI TRADERS,,,,Carbon 600 IV,Main Location,Primary Batch,25.00,25.00,,,25.00,12.50,Nos,0,,351.14,625.00,GST Sales,
PFIDEL1587/19-20,D-SO/1543/19-20,6-Jan-20,Sales (19-20),SAI TRADERS,,,,DP - FSD 604,Main Location,Primary Batch,4.00,4.00,,,3000.00,2200.00,Nos,0,,3941.98,12000.00,GST Sales,
PFIDEL1587/19-20,D-SO/1543/19-20,6-Jan-20,Sales (19-20),SAI TRADERS,,,,FC MISC,Main Location,Primary Batch,2.00,2.00,,,7500.00,475.72,Nos,0,,11259.62,11500.00,GST Sales,
PFIDEL1587/19-20,D-SO/1543/19-20,6-Jan-20,Sales (19-20),SAI TRADERS,,,,Media  - Coarse Silex,Main Location,Primary Batch,100.00,100.00,,,5.50,3.00,Nos,0,,284.01,550.00,GST Sales,
PFIDEL1587/19-20,D-SO/1543/19-20,6-Jan-20,Sales (19-20),SAI TRADERS,,,,Media - Pebbels,Main Location,Primary Batch,50.00,50.00,,,5.50,3.00,Nos,0,,142.00,275.00,GST Sales,
PFIDEL1587/19-20,D-SO/1543/19-20,6-Jan-20,Sales (19-20),SAI TRADERS,,,,"SPG 1248-2.5"" T",Main Location,Primary Batch,2.00,2.00,,,2750.00,2316.00,Nos,0,,1208.07,5500.00,GST Sales,
PFIDEL1588/19-20,D-SO/1590/19-20,6-Jan-20,Sales (19-20),Sealux Industries,,,,25NB TMF IMP AUTO,Main Location,Primary Batch,5.00,5.00,,,4200.00,3117.00,Nos,0,,5415.00,21000.00,GST Sales,
PFIDEL1589/19-20,D-SO/1589/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,BW 30 365,Main Location,Primary Batch,3.00,3.00,,,27400.00,26500.00,Nos,0,,2700.00,82200.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,"20"" BB L 1.5""",Main Location,Primary Batch,2.00,2.00,,,400.00,300.00,Nos,0,,219.10,800.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,"20"" PP Bag Assembly",Main Location,Primary Batch,2.00,2.00,,,1200.00,750.00,Nos,0,,957.30,2400.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,40NB SMF,Main Location,Primary Batch,1.00,1.00,,,1450.00,1000.00,Nos,0,,484.62,1450.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,DS - H&L-24-4R,Main Location,Primary Batch,1.00,1.00,,,1900.00,999.00,Nos,0,,946.36,1900.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,"DS-TS 4""",Main Location,Primary Batch,3.00,3.00,,,600.00,382.00,Nos,0,,696.98,1800.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,ECOLINE 8-300-2,Main Location,Primary Batch,1.00,1.00,,,23000.00,19702.00,Nos,0,,3847.15,23000.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,FM 25 (0.25-2.5),Main Location,Primary Batch,2.00,2.00,,,850.00,400.00,Nos,0,,940.59,1700.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,FM 32 (0.6-6),Main Location,Primary Batch,2.00,2.00,,,1200.00,750.00,Nos,0,,957.30,2400.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,"FRP 2472 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,19300.00,16616.00,Nos,0,,3144.81,19300.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,PG 160 B,Main Location,Primary Batch,4.00,4.00,,,220.00,160.00,Nos,0,,261.01,880.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,PG 400 B,Main Location,Primary Batch,4.00,4.00,,,220.00,160.00,Nos,0,,261.01,880.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,"SP 20""",Main Location,Primary Batch,25.00,25.00,,,60.00,44.00,Nos,0,,435.81,1500.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,"SP BB 20""",Main Location,Primary Batch,18.00,18.00,,,170.00,141.35,Nos,0,,588.76,3060.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,UV -ECS 015L,Main Location,Primary Batch,1.00,1.00,,,3195.00,2390.00,Nos,0,,881.28,3195.00,GST Sales,
PFIDEL1590/19-20,D-SO/1588/19-20,6-Jan-20,Sales (19-20),JBS ENVIRO PVT. LTD.,,,,UV -ECS 025L,Main Location,Primary Batch,1.00,1.00,,,6940.00,6300.00,Nos,0,,805.70,6940.00,GST Sales,
PFIDEL1591/19-20,D-SO/1591/19-20,6-Jan-20,Sales (19-20),V AQUA ENGINEERS,,,06701338073,BW 30 400,Main Location,Primary Batch,4.00,4.00,,,28400.00,27600.00,Nos,0,,3200.00,113600.00,GST Sales,
PFIDEL1592/19-20,D-SO/1592/19-20,6-Jan-20,Sales (19-20),Sealux Industries,,,,"SW 30 HRLE 4040
",Main Location,Primary Batch,6.00,6.00,,,18300.00,18000.00,Nos,0,,1800.00,109800.00,GST Sales,
PFIDEL1593/19-20,D-SO/1593/19-20,6-Jan-20,Sales (19-20),Parchem Aquatreat Pvt. Ltd,,,,"SP BB 20""",Main Location,Primary Batch,18.00,18.00,,,175.00,141.35,Nos,0,,605.70,3150.00,GST Sales,
PFIDEL1593/19-20,D-SO/1593/19-20,6-Jan-20,Sales (19-20),Parchem Aquatreat Pvt. Ltd,,,,UV -ECS 004L,Main Location,Primary Batch,10.00,10.00,,,2000.00,1650.00,Nos,0,,3500.00,20000.00,GST Sales,
PFIDEL1594/19-20,HFPL/2019-20/2489,6-Jan-20,Sales (19-20),HYPER FILTERATION PVT. LTD,,,,RO - Spare Head,Main Location,Primary Batch,7.00,7.00,,,14670.00,2768.00,Nos,0,,106924.00,126300.00,GST Sales,
PFIDEL1595/19-20,5141,6-Jan-20,Sales (19-20),INDO FLOWTECH,,,,IN 505 M,Main Location,Primary Batch,1.00,1.00,,,26000.00,7773.33,Nos,0,,18406.27,26000.00,GST Sales,
PFIDEL1596/19-20,D-SO/1596/19-20,6-Jan-20,Sales (19-20),Global Enterprises,,,,"PP 10"" 5UM",Main Location,Primary Batch,50.00,50.00,,,55.00,40.00,Nos,0,,1450.00,2750.00,GST Sales,
PFIDEL1597/19-20,D-SO/1598/19-20,7-Jan-20,Sales (19-20),Maharana Pratap Industries,,,,"FRP 3072 - 4""TB",Main Location,Primary Batch,4.00,4.00,,,24500.00,21816.00,Nos,0,,10736.00,98000.00,GST Sales,
PFIDEL1598/19-20,D-SO/1599/19-20,7-Jan-20,Sales (19-20),Tyro Aquatech Pvt Ltd,,,,"20"" BB L -1""",Main Location,Primary Batch,2.00,2.00,,,425.00,288.50,Nos,0,,273.01,850.00,GST Sales,
PFIDEL1598/19-20,D-SO/1599/19-20,7-Jan-20,Sales (19-20),Tyro Aquatech Pvt Ltd,,,,25NB TMF,Main Location,Primary Batch,2.00,2.00,,,900.00,700.00,Nos,0,,400.03,1800.00,GST Sales,
PFIDEL1598/19-20,D-SO/1599/19-20,7-Jan-20,Sales (19-20),Tyro Aquatech Pvt Ltd,,,,PG 160 C,Main Location,Primary Batch,2.00,2.00,,,220.00,180.00,Nos,0,,80.01,440.00,GST Sales,
PFIDEL1598/19-20,D-SO/1599/19-20,7-Jan-20,Sales (19-20),Tyro Aquatech Pvt Ltd,,,,"SPG 1465-4"" T",Main Location,Primary Batch,2.00,2.00,,,4800.00,4153.00,Nos,0,,1294.15,9600.00,GST Sales,
PFIDEL1599/19-20,D-SO/1600/19-20,7-Jan-20,Sales (19-20),Tyro Aquatech Pvt Ltd,,,,BW 30 4040,Main Location,Primary Batch,4.00,4.00,,,9300.00,8573.28,Nos,0,,2906.88,37200.00,GST Sales,
PFIDEL1600/19-20,D-SO/1603/19-20,7-Jan-20,Sales (19-20),Pearl Water Technologies Pvt Ltd,,,06051842559,KP 35,Main Location,Primary Batch,5.00,5.00,,,675.00,610.00,Nos,0,,325.00,3375.00,GST Sales,
PFIDEL1600/19-20,D-SO/1603/19-20,7-Jan-20,Sales (19-20),Pearl Water Technologies Pvt Ltd,,,06051842559,KP 36,Main Location,Primary Batch,5.00,5.00,,,675.00,610.00,Nos,0,,325.00,3375.00,GST Sales,
PFIDEL1600/19-20,D-SO/1603/19-20,7-Jan-20,Sales (19-20),Pearl Water Technologies Pvt Ltd,,,06051842559,PG 160 B,Main Location,Primary Batch,5.00,5.00,,,220.00,160.00,Nos,0,,300.00,1100.00,GST Sales,
PFIDEL1600/19-20,D-SO/1603/19-20,7-Jan-20,Sales (19-20),Pearl Water Technologies Pvt Ltd,,,06051842559,VS 1.5,Main Location,Primary Batch,2.00,2.00,,,600.00,325.00,Nos,0,,550.00,1200.00,GST Sales,
PFIDEL1601/19-20,D-SO/1604/19-20,8-Jan-20,Sales (19-20),Zen Pure Systems,,,08141766603,"BB 20""- 4""",Main Location,Primary Batch,40.00,40.00,,,200.00,178.00,Nos,0,,1035.72,8000.00,GST Sales,
PFIDEL1601/19-20,D-SO/1604/19-20,8-Jan-20,Sales (19-20),Zen Pure Systems,,,08141766603,"FRP 2472 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,19000.00,16616.00,Nos,0,,2753.83,19000.00,GST Sales,
PFIDEL1601/19-20,D-SO/1604/19-20,8-Jan-20,Sales (19-20),Zen Pure Systems,,,08141766603,"FRP 3072 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,24800.00,21816.00,Nos,0,,3466.73,24800.00,GST Sales,
PFIDEL1601/19-20,D-SO/1604/19-20,8-Jan-20,Sales (19-20),Zen Pure Systems,,,08141766603,"SPG 1054-2.5"" T",Main Location,Primary Batch,4.00,4.00,,,2100.00,1800.00,Nos,0,,1363.50,8400.00,GST Sales,
PFIDEL1601/19-20,D-SO/1604/19-20,8-Jan-20,Sales (19-20),Zen Pure Systems,,,08141766603,"SPG 1354-2.5"" T",Main Location,Primary Batch,8.00,8.00,,,2750.00,2400.00,Nos,0,,3228.22,22000.00,GST Sales,
PFIDEL1602/19-20,D-SO/1605/19-20,8-Jan-20,Sales (19-20),Aquatic Solutions,,,,"SPG 1054-2.5"" T",Main Location,Primary Batch,4.00,4.00,,,2200.00,1800.00,Nos,0,,1691.86,8800.00,GST Sales,
PFIDEL1602/19-20,D-SO/1605/19-20,8-Jan-20,Sales (19-20),Aquatic Solutions,,,,"SPG 1248-2.5"" T",Main Location,Primary Batch,6.00,6.00,,,2600.00,2316.00,Nos,0,,1866.84,15600.00,GST Sales,
PFIDEL1602/19-20,D-SO/1605/19-20,8-Jan-20,Sales (19-20),Aquatic Solutions,,,,"SPG 1465-4"" T",Main Location,Primary Batch,5.00,5.00,,,4700.00,4153.00,Nos,0,,2980.30,23500.00,GST Sales,
PFIDEL1603/19-20,D-SO/1606/19-20,8-Jan-20,Sales (19-20),Aquatic Solutions,,,,"LC HR 4040
",Main Location,Primary Batch,10.00,10.00,,,9300.00,9000.00,Nos,0,,3000.00,93000.00,GST Sales,
PFIDEL1604/19-20,D-SO/1609/19-20,8-Jan-20,Sales (19-20),M S Engineering,,,06723208037,SCR-3/29-1PH,Main Location,Primary Batch,1.00,1.00,,,25500.00,24101.64,Nos,0,,1398.36,25500.00,GST Sales,
PFIDEL1605/19-20,REF/CTPO_029/19-20,9-Jan-20,Sales (19-20),Chemtex Technologies Pvt. Ltd.,,,,ECOLINE 8-300-1,Main Location,Primary Batch,6.00,6.00,,,21000.00,17423.00,Nos,0,,21462.00,126000.00,GST Sales,
PFIDEL1606/19-20,D-SO/1610/19-20,9-Jan-20,Sales (19-20),Delta Pure Technologies India Pvt Ltd (HR),,,,BW 30 4040,Main Location,Primary Batch,4.00,4.00,,,9100.00,8569.55,Nos,0,,2121.80,36400.00,GST Sales,
PFIDEL1607/19-20,D-SO/1611/19-20,9-Jan-20,Sales (19-20),Jal Jeevan Engineers,,,,"PP 30"" 5 UM",Main Location,Primary Batch,4.00,4.00,,,150.00,120.00,Nos,0,,120.00,600.00,GST Sales,
PFIDEL1608/19-20,D-SO/1612/19-20,9-Jan-20,Sales (19-20),Biotic Water Soltion Pvt. Ltd.,,,,DS - H&L-36-4R,Main Location,Primary Batch,1.00,1.00,,,2350.00,1282.00,Nos,0,,1068.02,2350.00,GST Sales,
PFIDEL1608/19-20,D-SO/1612/19-20,9-Jan-20,Sales (19-20),Biotic Water Soltion Pvt. Ltd.,,,,"DS-TS 4""",Main Location,Primary Batch,1.00,1.00,,,650.00,382.00,Nos,0,,268.00,650.00,GST Sales,
PFIDEL1608/19-20,D-SO/1612/19-20,9-Jan-20,Sales (19-20),Biotic Water Soltion Pvt. Ltd.,,,,"FRP 3672 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,32500.00,27119.00,Nos,0,,5381.21,32500.00,GST Sales,
PFIDEL1608/19-20,D-SO/1612/19-20,9-Jan-20,Sales (19-20),Biotic Water Soltion Pvt. Ltd.,,,,RESIN,Main Location,Primary Batch,475.00,475.00,,,85.00,71.00,Nos,0,,6650.27,40375.00,GST Sales,
PFIDEL1609/19-20,PO- HFPL/2019-20/2528,9-Jan-20,Sales (19-20),HYPER FILTERATION PVT. LTD,,,,25NB TMF,Main Location,Primary Batch,1.00,1.00,,,900.00,700.00,Nos,0,,200.00,900.00,GST Sales,
PFIDEL1609/19-20,PO- HFPL/2019-20/2528,9-Jan-20,Sales (19-20),HYPER FILTERATION PVT. LTD,,,,"RO-ADP-8""",Main Location,Primary Batch,5.00,5.00,,,3300.00,1640.00,Nos,0,,8300.00,16500.00,GST Sales,
PFIDEL1610/19-20,L11011413,9-Jan-20,Sales (19-20),MERINO PANEL PRODUCTS LIMITED - 3011,,,,RO - Spare Head,Main Location,Primary Batch,6.00,6.00,,,3110.00,2768.00,Nos,0,,15152.20,31560.00,GST Sales,
