Pratham Filter Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J 106, Ansa Industrial Estate,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saki Vihar Road, Andheri ( East)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mumbai - 400072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phone - 02242046000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movement Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,
"FRP 2472 - 6""FLTB",,,,2.00 Nos,36000.00,72000.00,4.00 Nos,31465.00,125860.00,,,,,,,2.00 Nos,36000.00,72000.00,6.00 Nos,31465.00,188790.00,,,,,,,7.00 Nos,36000.00,252000.00,12.00 Nos,31465.00,377580.00,4.00 Nos,36000.00,144000.00,,,,3.00 Nos,36000.00,108000.00,,,,,,,19.00 Nos,31465.00,597835.00,4.00 Nos,36000.00,144000.00,,,,,,,,,,8.00 Nos,36000.00,288000.00,,,,2.00 Nos,36000.00,72000.00
"FRP 3072 - 4""TB",30.00 Nos,28480.00,854400.00,31.00 Nos,29872.26,926040.00,61.00 Nos,28404.32,1732663.68,45.00 Nos,29400.97,1323043.68,7.00 Nos,28480.00,199360.00,25.00 Nos,29784.60,744615.00,18.00 Nos,28480.00,512640.00,12.00 Nos,29331.67,351980.00,26.00 Nos,28480.00,740480.00,27.00 Nos,29448.15,795100.00,35.00 Nos,28480.00,996800.00,47.00 Nos,28652.77,1346680.00,29.00 Nos,28465.66,825504.00,17.00 Nos,29923.76,508704.00,37.00 Nos,28424.38,1051702.04,43.00 Nos,29294.47,1259662.04,30.00 Nos,28465.34,853960.14,31.00 Nos,28812.26,893180.14,40.00 Nos,28480.00,1139200.00,18.00 Nos,29137.22,524470.00,5.00 Nos,28481.00,142405.00,29.00 Nos,29750.86,862775.00,33.00 Nos,28474.18,939647.92,28.00 Nos,29498.02,825944.58
"FRP 3072 - 6""FLTB",2.00 Nos,40823.00,81646.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FRP 3672 - 4""TB",24.00 Nos,36292.00,871008.00,25.00 Nos,37125.60,928140.00,63.00 Nos,36234.29,2282760.40,55.00 Nos,37368.66,2055276.40,6.00 Nos,36292.00,217752.00,8.00 Nos,38874.00,310992.00,14.00 Nos,36292.00,508088.00,18.00 Nos,37010.00,666180.00,26.00 Nos,36292.00,943592.00,36.00 Nos,36675.44,1320316.00,38.00 Nos,36292.00,1379096.00,17.00 Nos,36652.24,623088.00,2.00 Nos,36292.00,72584.00,17.00 Nos,37547.65,638310.00,22.00 Nos,36231.10,797084.18,28.00 Nos,36942.29,1034384.18,23.00 Nos,36292.00,834716.00,14.00 Nos,36824.57,515544.00,36.00 Nos,36292.00,1306512.00,24.00 Nos,37390.17,897364.00,6.00 Nos,36292.00,217752.00,17.00 Nos,33902.59,576344.00,12.00 Nos,36292.00,435504.00,14.00 Nos,37208.93,520925.00
"FRP 3672 - 6""FLTB",,,,,,,,,,,,,,,,,,,,,,1.00 Nos,47150.00,47150.00,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,47150.00,47150.00,5.00 Nos,47150.00,235750.00,,,,,,,,,,,,,,,,,,,1.00 Nos,52300.00,52300.00
"FRP 4272 - 6""FLTB",2.00 Nos,61791.00,123582.00,3.00 Nos,65527.33,196582.00,10.00 Nos,61791.00,617910.00,9.00 Nos,67962.67,611664.00,11.00 Nos,61791.00,679701.00,15.00 Nos,68358.20,1025373.00,11.00 Nos,61791.00,679701.00,8.00 Nos,65421.63,523373.00,10.00 Nos,61791.00,617910.00,9.00 Nos,66729.33,600564.00,8.00 Nos,61791.00,494328.00,6.00 Nos,68000.00,408000.00,5.00 Nos,61791.00,308955.00,4.00 Nos,66895.50,267582.00,14.00 Nos,61791.00,865074.00,15.00 Nos,66135.80,992037.00,3.00 Nos,61791.00,185373.00,4.00 Nos,65947.75,263791.00,16.00 Nos,61791.00,988656.00,18.00 Nos,65205.61,1173701.00,6.00 Nos,61792.00,370752.00,7.00 Nos,69583.43,487084.00,9.00 Nos,61792.00,556128.00,6.00 Nos,61792.00,370752.00
"FRP 4872 - 6""FLTB",11.00 Nos,72719.00,799909.00,11.00 Nos,80543.27,885976.00,10.00 Nos,72719.00,727190.00,11.00 Nos,76957.55,846533.00,11.00 Nos,72719.00,799909.00,10.00 Nos,77743.80,777438.00,7.00 Nos,72719.00,509033.00,8.00 Nos,73879.13,591033.00,11.00 Nos,72719.00,799909.00,9.00 Nos,78375.11,705376.00,8.00 Nos,72719.00,581752.00,6.00 Nos,73359.50,440157.00,1.00 Nos,72719.00,72719.00,4.00 Nos,75539.25,302157.00,14.00 Nos,72719.00,1018066.00,11.00 Nos,75750.18,833252.00,2.00 Nos,72719.00,145438.00,3.00 Nos,79906.33,239719.00,15.00 Nos,72719.00,1090785.00,17.00 Nos,73441.41,1248504.00,2.00 Nos,72720.00,145440.00,1.00 Nos,72720.00,72720.00,7.00 Nos,72720.00,509040.00,8.00 Nos,74130.00,593040.00
"FRP 6367 - 6""FLTB",,,,,,,2.00 Nos,106381.00,212762.00,,,,3.00 Nos,106381.00,319143.00,5.00 Nos,123656.00,618280.00,,,,,,,,,,,,,4.00 Nos,106381.00,425524.00,4.00 Nos,106381.00,425524.00,1.00 Nos,106381.00,106381.00,,,,,,,1.00 Nos,106381.00,106381.00,1.00 Nos,106381.00,106381.00,,,,,,,1.00 Nos,106381.00,106381.00,1.00 Nos,106381.00,106381.00,1.00 Nos,106382.00,106382.00,6.00 Nos,106382.00,638292.00,6.00 Nos,106382.00,638292.00
"FRP 6386 - 6""FLTB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00 Nos,142429.00,427287.00,3.00 Nos,152452.67,457358.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,142429.00,284858.00,2.00 Nos,153714.50,307429.00
"GAC 20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00 Nos,63.56,381.36
GN SCA-25L,,,,125.00 KGS,105.98,13248.00,,,,425.00 KGS,61.06,25950.00,1000.00 KGS,55.50,55500.00,475.00 KGS,89.37,42450.00,,,,175.00 KGS,62.57,10950.00,25.00 KGS,55.51,1387.75,100.00 KGS,73.88,7387.75,50.00 KGS,58.00,2900.00,50.00 KGS,150.00,7500.00,25.00 KGS,55.56,1389.00,225.00 KGS,135.06,30389.00,50.00 KGS,55.56,2778.00,275.00 KGS,118.28,32526.00,50.00 KGS,55.56,2778.00,450.00 KGS,115.73,52078.00,,,,50.00 KGS,120.00,6000.00,25.00 KGS,55.56,1389.00,50.00 KGS,77.78,3889.00,50.00 KGS,55.56,2777.75,225.00 KGS,69.23,15577.75
GN SCA-5L,20.00 KGS,55.50,1110.00,1405.00 KGS,78.80,110710.00,20.00 KGS,55.50,1110.00,805.00 KGS,72.08,58025.00,7060.00 KGS,55.52,391980.00,900.00 KGS,82.70,74430.00,125.00 KGS,56.01,7001.00,1025.00 KGS,89.00,91228.00,100.00 KGS,55.51,5551.00,1655.00 KGS,63.17,104551.00,,,,780.00 KGS,77.87,60740.00,60.00 KGS,55.51,3330.60,455.00 KGS,74.08,33705.60,40.00 KGS,55.51,2220.40,355.00 KGS,92.73,32920.40,40.00 KGS,55.51,2220.40,785.00 KGS,71.35,56013.40,,,,975.00 KGS,70.31,68555.00,,,,705.00 KGS,67.84,47830.00,60.00 KGS,55.51,3330.60,715.00 KGS,83.77,59893.00
"GSP 20""",,,,,,,25.00 Nos,50.00,1250.00,25.00 Nos,50.00,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GSP 30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,270.00,270.00
HM 4040-BWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,6500.00,6500.00,1.00 Nos,3500.00,3500.00
HM 8040-BWE 400,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,23500.00,47000.00,,,,,,,,,,1.00 Nos,23000.00,23000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.00 Nos,22043.48,507000.00,23.00 Nos,12000.00,276000.00
HSRO 390 FF,,,,7.00 Nos,76887.43,538212.00,,,,,,,4.00 Nos,76052.94,304211.76,10.00 Nos,76053.00,760530.00,12.00 Nos,75102.17,901226.06,27.00 Nos,76903.17,2076385.66,,,,3.00 Nos,77684.33,233053.00,6.00 Nos,76052.93,456317.58,5.00 Nos,79000.00,395000.00,2.00 Nos,76052.93,152105.86,6.00 Nos,79000.00,474000.00,15.00 Nos,75482.47,1132237.05,10.00 Nos,77354.90,773548.96,42.00 Nos,76052.93,3194223.06,37.00 Nos,80331.49,2972265.00,1.00 Nos,76052.93,76052.93,9.00 Nos,81055.56,729500.00,59.00 Nos,79094.73,4666589.07,13.00 Nos,81692.31,1062000.00,4.00 Nos,76422.00,305688.00,43.00 Nos,80536.79,3463082.00
HSRO 4040 FF,12.00 Nos,28188.00,338256.00,21.00 Nos,27942.86,586800.00,15.00 Nos,28187.60,422814.00,29.00 Nos,28993.66,840816.00,20.00 Nos,28187.55,563751.00,21.00 Nos,29394.10,617276.00,20.00 Nos,28082.34,561646.78,20.00 Nos,28521.88,570437.58,6.00 Nos,28187.59,169125.54,11.00 Nos,29069.45,319764.00,,,,,,,,,,,,,40.00 Nos,28061.12,1122444.60,30.00 Nos,28664.83,859944.90,25.00 Nos,28187.59,704689.75,35.00 Nos,29340.80,1026928.00,12.00 Nos,29314.83,351777.96,5.00 Nos,30600.00,153000.00,21.00 Nos,29314.83,615611.43,26.00 Nos,30596.15,795500.00,50.00 Nos,29314.94,1465746.77,52.00 Nos,30732.21,1598075.00
IN 505 M,2.00 Nos,6700.00,13400.00,2.00 Nos,7850.00,15700.00,,,,,,,,,,,,,,,,,,,1.00 Nos,6900.00,6900.00,1.00 Nos,9850.00,9850.00,12.00 Nos,6885.72,82628.58,12.00 Nos,8360.72,100328.58,,,,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,6900.00,13800.00,2.00 Nos,9000.00,18000.00,,,,,,
IN 510 C,1.00 Nos,4900.00,4900.00,1.00 Nos,11250.00,11250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN 510 CT,50.00 Nos,1250.00,62500.00,4.00 Nos,1350.00,5400.00,,,,4.00 Nos,1350.00,5400.00,,,,1.00 Nos,2350.00,2350.00,,,,10.00 Nos,1350.00,13500.00,5.00 Nos,1249.26,6246.30,17.00 Nos,1529.19,25996.30,4.00 Nos,1249.26,4997.04,25.00 Nos,1505.88,37647.04,50.00 Nos,1250.00,62500.00,6.00 Nos,1516.67,9100.00,,,,12.00 Nos,1533.33,18400.00,5.00 Nos,1249.60,6248.00,27.00 Nos,1401.78,37848.00,52.00 Nos,1267.30,65899.72,7.00 Nos,1644.25,11509.72,,,,31.00 Nos,1441.94,44700.00,,,,11.00 Nos,1254.82,13802.97
IN 510 P,21.00 Nos,3847.95,80806.87,2.00 Nos,5503.44,11006.87,2.00 Nos,3846.08,7692.16,4.00 Nos,5523.04,22092.16,2.00 Nos,3846.08,7692.16,6.00 Nos,4948.69,29692.16,,,,5.00 Nos,3850.00,19250.00,2.00 Nos,3846.08,7692.16,11.00 Nos,6299.29,69292.16,25.00 Nos,4290.00,107250.00,1.00 Nos,5500.00,5500.00,2.00 Nos,3943.18,7886.36,13.00 Nos,5356.64,69636.36,,,,,,,20.00 Nos,4050.00,81000.00,21.00 Nos,4369.05,91750.00,,,,,,,,,,13.00 Nos,4269.23,55500.00,20.00 Nos,4050.00,81000.00,18.00 Nos,4183.33,75300.00
IN 510 T,,,,,,,1.00 Nos,3400.00,3400.00,1.00 Nos,5400.00,5400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,3400.00,3400.00,1.00 Nos,5400.00,5400.00
"KEMFLO 10""",,,,1085.00 Nos,19.15,20773.40,,,,10.00 Nos,42.36,423.60,,,,10.00 Nos,30.00,300.00,,,,,,,,,,,,,,,,,,,,,,5.00 Nos,50.63,253.15,,,,,,,,,,10.00 Nos,42.29,422.90,,,,10.00 Nos,42.49,424.90,,,,,,,717.00 Nos,19.00,13623.00,6.00 Nos,17.36,104.15
KP 35,125.00 Nos,708.97,88620.87,18.00 Nos,847.83,15260.87,14.00 Nos,704.83,9867.64,57.00 Nos,781.89,44567.64,9.00 Nos,708.74,6378.66,48.00 Nos,856.83,41127.66,144.00 Nos,725.00,104400.00,90.00 Nos,734.17,66075.00,82.00 Nos,724.07,59374.10,80.00 Nos,823.43,65874.10,,,,24.00 Nos,796.88,19125.00,5.00 Nos,719.01,3595.05,46.00 Nos,789.02,36295.05,154.00 Nos,743.81,114547.10,19.00 Nos,806.16,15317.10,,,,74.00 Nos,831.35,61520.00,144.00 Nos,745.00,107280.00,62.00 Nos,836.29,51850.00,10.00 Nos,730.89,7308.90,52.00 Nos,886.71,46108.90,6.00 Nos,730.89,4385.34,44.00 Nos,839.57,36941.23
KP 36,,,,8.00 Nos,862.50,6900.00,79.00 Nos,727.97,57510.02,27.00 Nos,788.52,21290.02,5.00 Nos,721.67,3608.35,20.00 Nos,830.42,16608.35,,,,29.00 Nos,751.72,21800.00,82.00 Nos,729.46,59815.70,35.00 Nos,838.73,29355.70,,,,7.00 Nos,921.43,6450.00,9.00 Nos,719.01,6471.05,57.00 Nos,766.60,43696.05,154.00 Nos,744.33,114626.40,17.00 Nos,798.32,13571.40,,,,63.00 Nos,848.89,53480.00,144.00 Nos,745.00,107280.00,63.00 Nos,830.16,52300.00,,,,31.00 Nos,946.77,29350.00,6.00 Nos,737.98,4427.88,29.00 Nos,890.20,25815.86
LC HF 4040,48.00 Nos,5610.07,269283.36,269.00 Nos,6229.68,1675783.36,336.00 Nos,6007.93,2018664.71,357.00 Nos,6267.52,2237504.71,328.00 Nos,6070.29,1991053.56,313.00 Nos,6197.49,1939813.56,32.00 Nos,5859.15,187492.80,214.00 Nos,6390.61,1367589.80,244.00 Nos,6043.15,1474527.88,189.00 Nos,6304.40,1191531.88,227.00 Nos,6070.82,1378076.18,158.00 Nos,6393.36,1010150.18,128.00 Nos,6055.46,775099.04,187.00 Nos,6240.86,1167041.04,236.00 Nos,6070.01,1432523.40,254.00 Nos,6265.36,1591402.40,500.00 Nos,6093.48,3046740.00,326.00 Nos,6206.77,2023408.00,236.00 Nos,6077.53,1434297.12,400.00 Nos,6212.44,2484976.12,20.00 Nos,5988.92,119778.40,106.00 Nos,5996.97,635678.40,136.00 Nos,6173.28,839565.56,78.00 Nos,5293.48,412891.44
LC HR 4040,,,,,,,,,,,,,,,,,,,68.00 Nos,10148.80,690118.40,34.00 Nos,10506.82,357232.00,,,,20.00 Nos,10149.00,202980.00,63.00 Nos,10148.79,639373.77,5.00 Nos,10149.00,50745.00,,,,31.00 Nos,10313.71,319725.00,,,,6.00 Nos,10600.00,63600.00,63.00 Nos,10148.59,639361.17,10.00 Nos,11300.00,113000.00,,,,47.00 Nos,10149.00,477003.00,,,,,,,23.00 Nos,10115.13,232648.00,58.00 Nos,10367.24,601300.00
LC LE 4040,90.00 Nos,9690.69,872162.06,86.00 Nos,9902.10,851580.76,,,,27.00 Nos,10949.67,295641.00,,,,2.00 Nos,10750.00,21500.00,64.00 Nos,10112.02,647168.96,28.00 Nos,10292.69,288195.19,,,,5.00 Nos,10900.00,54500.00,,,,37.00 Nos,10587.16,391725.00,12.00 Nos,10149.00,121788.00,20.00 Nos,10959.60,219192.00,4.00 Nos,10149.00,40596.00,5.00 Nos,9430.00,47150.00,,,,6.00 Nos,10149.00,60894.00,,,,,,,,,,,,,13.00 Nos,10148.78,131934.13,17.00 Nos,10131.71,172239.00
"MB 10""",226.00 Nos,16.67,3767.42,376.00 Nos,18.26,6867.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00 Nos,18.00,1440.00,,,,,,,1.00 Nos,16.70,16.70,,,
MD 2,,,,,,,1.00 Nos,3053.00,3053.00,,,,,,,1.00 Nos,3053.00,3053.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,3052.00,3052.00,,,
Media  - Coarse Silex,3050.00 KGS,4.00,12187.00,3800.00 KGS,6.02,22887.00,3000.00 KGS,4.00,12000.00,1750.00 KGS,6.49,11350.00,,,,2000.00 KGS,6.16,12325.00,3550.00 KGS,4.00,14184.50,1550.00 KGS,5.89,9134.50,200.00 KGS,3.95,790.00,2300.00 KGS,6.09,14015.00,3550.00 KGS,4.00,14197.50,2850.00 KGS,6.46,18397.50,150.00 KGS,3.96,594.00,1200.00 KGS,6.27,7519.00,7400.00 KGS,4.00,29588.00,6300.00 KGS,6.47,40738.00,3550.00 KGS,4.00,14199.00,2650.00 KGS,6.58,17424.00,3000.00 KGS,4.00,12000.00,2100.00 KGS,7.00,14700.00,,,,1900.00 KGS,6.61,12550.00,4700.00 KGS,4.00,18796.00,3100.00 KGS,6.98,21650.00
Media - Fine Sand,3000.00 KGS,4.00,12000.00,4200.00 KGS,6.11,25675.00,2800.00 KGS,4.00,11200.00,2050.00 KGS,6.68,13700.00,,,,950.00 KGS,6.11,5800.00,3650.00 KGS,4.00,14586.50,1200.00 KGS,6.01,7211.50,150.00 KGS,3.94,591.00,3000.00 KGS,6.40,19191.00,4350.00 KGS,3.99,17377.50,2350.00 KGS,6.13,14402.50,100.00 KGS,3.95,395.00,1950.00 KGS,6.69,13045.00,7600.00 KGS,4.00,30375.00,7850.00 KGS,6.89,54125.00,4050.00 KGS,4.00,16198.50,3100.00 KGS,6.78,21023.50,5000.00 KGS,4.00,20000.00,2100.00 KGS,6.81,14300.00,,,,450.00 KGS,6.44,2900.00,3800.00 KGS,4.00,15192.50,6250.00 KGS,6.65,41547.50
Media - Fine Silex,3000.00 KGS,4.00,12000.00,3750.00 KGS,6.16,23100.00,3700.00 KGS,4.00,14800.00,1300.00 KGS,6.27,8150.00,,,,2000.00 KGS,6.09,12175.00,3150.00 KGS,4.00,12591.00,1050.00 KGS,5.92,6216.00,50.00 KGS,3.96,198.00,1000.00 KGS,6.77,6773.00,2600.00 KGS,4.00,10396.50,2400.00 KGS,6.28,15071.50,100.00 KGS,3.97,397.00,950.00 KGS,6.50,6172.00,4900.00 KGS,4.00,19588.00,6500.00 KGS,6.33,41138.00,4100.00 KGS,4.00,16398.00,1200.00 KGS,6.46,7748.00,2500.00 KGS,4.00,10000.00,1750.00 KGS,6.74,11800.00,,,,450.00 KGS,6.67,3000.00,3500.00 KGS,3.99,13980.00,4500.00 KGS,6.58,29600.00
Media-Green Sand,,,,1000.00 KGS,25.00,25000.00,1000.00 KGS,25.00,25000.00,100.00 KGS,42.00,4200.00,,,,500.00 KGS,25.00,12500.00,,,,700.00 KGS,25.00,17500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Media - Pebbels,3000.00 KGS,3.10,9300.00,2150.00 KGS,5.77,12395.00,1500.00 KGS,3.00,4500.00,1150.00 KGS,6.70,7700.00,,,,2000.00 KGS,5.79,11575.00,2000.00 KGS,3.10,6200.00,150.00 KGS,6.00,900.00,,,,750.00 KGS,6.53,4900.00,2400.00 KGS,3.09,7408.00,2000.00 KGS,5.74,11483.00,150.00 KGS,3.04,456.00,3200.00 KGS,6.78,21681.00,5500.00 KGS,3.10,17050.00,2000.00 KGS,6.81,13625.00,500.00 KGS,3.10,1550.00,300.00 KGS,7.00,2100.00,1500.00 KGS,3.10,4650.00,800.00 KGS,7.19,5750.00,,,,250.00 KGS,7.00,1750.00,3750.00 KGS,3.08,11535.00,3400.00 KGS,6.65,22600.00
MEMFLO-4-300-1,51.00 Nos,1398.86,71341.94,106.00 Nos,1534.36,162641.94,52.00 Nos,1381.82,71854.52,13.00 Nos,1530.77,19900.00,10.00 Nos,1400.00,14000.00,31.00 Nos,1397.46,43321.12,48.00 Nos,1400.00,67200.00,13.00 Nos,1400.00,18200.00,,,,21.00 Nos,1633.33,34300.00,,,,14.00 Nos,1514.29,21200.00,,,,43.00 Nos,1479.07,63600.00,32.00 Nos,1400.00,44800.00,10.00 Nos,1400.00,14000.00,100.00 Nos,1400.00,140000.00,26.00 Nos,1436.54,37350.00,,,,40.00 Nos,1400.00,56000.00,,,,15.00 Nos,1400.00,21000.00,,,,34.00 Nos,1400.00,47600.00
MEMFLO-4-300-2,30.00 Nos,2300.00,69000.00,29.00 Nos,2348.28,68100.00,18.00 Nos,2248.72,40476.90,20.00 Nos,2660.00,53200.00,38.00 Nos,2300.00,87400.00,35.00 Nos,2652.86,92850.00,30.00 Nos,2300.00,69000.00,5.00 Nos,3120.00,15600.00,,,,33.00 Nos,2518.18,83100.00,,,,4.00 Nos,2300.00,9200.00,,,,15.00 Nos,2503.33,37550.00,24.00 Nos,2300.00,55200.00,11.00 Nos,2300.00,25300.00,26.00 Nos,2300.00,59800.00,10.00 Nos,2440.00,24400.00,30.00 Nos,2300.00,69000.00,42.00 Nos,2300.00,96600.00,,,,17.00 Nos,2300.00,39100.00,61.00 Nos,2299.83,140289.79,24.00 Nos,2416.67,58000.00
MEMFLO-4-300-3,,,,,,,,,,,,,,,,1.00 Nos,4450.00,4450.00,,,,3.00 Nos,2800.00,8400.00,,,,,,,,,,5.00 Nos,2800.00,14000.00,,,,4.00 Nos,3800.00,15200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memflo 8-300-1,30.00 Nos,5200.00,156000.00,8.00 Nos,6275.00,50200.00,,,,1.00 Nos,6500.00,6500.00,,,,22.00 Nos,5459.09,120100.00,,,,,,,,,,5.00 Nos,5160.00,25800.00,,,,5.00 Nos,5200.00,26000.00,,,,,,,20.00 Nos,5400.00,108000.00,3.00 Nos,5400.00,16200.00,20.00 Nos,5400.00,108000.00,15.00 Nos,5400.00,81000.00,,,,6.00 Nos,5400.00,32400.00,,,,3.00 Nos,5400.00,16200.00,,,,2.00 Nos,5400.00,10800.00
Memflo 8-300-2,20.00 Nos,8000.00,160000.00,3.00 Nos,11250.00,33750.00,,,,2.00 Nos,11250.00,22500.00,,,,10.00 Nos,8575.00,85750.00,,,,,,,,,,3.00 Nos,11250.00,33750.00,,,,1.00 Nos,10500.00,10500.00,,,,11.00 Nos,8272.73,91000.00,30.00 Nos,8200.00,246000.00,2.00 Nos,9500.00,19000.00,,,,3.00 Nos,8200.00,24600.00,,,,10.00 Nos,12440.00,124400.00,,,,5.00 Nos,8200.00,41000.00,,,,4.00 Nos,10850.00,43400.00
MEMFLO 8-300-3,10.00 Nos,11100.00,111000.00,7.00 Nos,12028.57,84200.00,,,,3.00 Nos,12066.67,36200.00,,,,4.00 Nos,12700.00,50800.00,,,,2.00 Nos,14500.00,29000.00,,,,,,,,,,,,,,,,,,,10.00 Nos,14500.00,145000.00,,,,,,,3.00 Nos,15500.00,46500.00,,,,3.00 Nos,16000.00,48000.00,,,,2.00 Nos,14500.00,29000.00,10.00 Nos,14500.00,145000.00,1.00 Nos,17000.00,17000.00
"MLC 9""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00 Nos,60.00,840.00
PG 160 B,2.00 Nos,144.48,288.96,5.00 Nos,237.59,1187.96,375.00 Nos,154.97,58112.25,369.00 Nos,205.09,75677.25,50.00 Nos,155.00,7750.00,33.00 Nos,316.36,10440.00,,,,13.00 Nos,164.62,2140.00,600.00 Nos,180.00,108000.00,2.00 Nos,350.00,700.00,104.00 Nos,174.43,18140.30,303.00 Nos,207.95,63010.30,200.00 Nos,180.00,36000.00,133.00 Nos,201.95,26859.00,239.00 Nos,179.22,42833.50,253.00 Nos,213.10,53913.50,30.00 Nos,171.83,5154.80,290.00 Nos,195.19,56604.80,528.00 Nos,179.78,94923.40,163.00 Nos,216.46,35283.40,26.00 Nos,175.30,4557.80,358.00 Nos,204.07,73057.80,529.00 Nos,179.69,95057.86,167.00 Nos,198.05,33074.90
PG 160 C,,,,99.00 Nos,161.06,15945.00,17.00 Nos,180.00,3060.00,57.00 Nos,165.61,9440.00,40.00 Nos,154.68,6187.00,49.00 Nos,181.37,8887.00,,,,,,,175.00 Nos,180.00,31500.00,,,,414.00 Nos,179.10,74146.25,93.00 Nos,179.85,16726.25,261.00 Nos,180.00,46980.00,4.00 Nos,300.00,1200.00,188.00 Nos,180.00,33840.00,50.00 Nos,180.00,9000.00,,,,215.00 Nos,189.53,40750.00,,,,,,,,,,150.00 Nos,180.00,27000.00,5.00 Nos,179.05,895.24,128.00 Nos,182.03,23300.00
PG 400 B,,,,65.00 Nos,188.45,12249.00,52.00 Nos,145.73,7577.94,96.00 Nos,125.19,12017.94,,,,12.00 Nos,,,16.00 Nos,145.92,2334.72,30.00 Nos,77.82,2334.72,636.00 Nos,177.96,113183.28,54.00 Nos,104.51,5643.28,173.00 Nos,178.42,30866.72,67.00 Nos,149.06,9986.72,320.00 Nos,179.55,57454.80,251.00 Nos,172.73,43354.80,29.00 Nos,175.26,5082.50,78.00 Nos,152.08,11862.50,2.00 Nos,174.51,349.02,216.00 Nos,188.19,40649.02,29.00 Nos,174.51,5060.79,111.00 Nos,137.48,15260.79,27.00 Nos,174.51,4711.77,304.00 Nos,166.49,50611.77,110.00 Nos,162.67,17893.65,196.00 Nos,174.52,34206.84
PG 400 C,225.00 Nos,155.49,34986.00,236.00 Nos,164.54,38831.00,9.00 Nos,180.00,1620.00,,,,12.00 Nos,156.79,1881.48,49.00 Nos,250.64,12281.48,,,,3.00 Nos,270.00,810.00,175.00 Nos,180.00,31500.00,3.00 Nos,300.00,900.00,403.00 Nos,180.00,72540.00,127.00 Nos,185.67,23580.00,263.00 Nos,179.56,47223.20,190.00 Nos,189.28,35963.20,180.00 Nos,179.92,32384.96,75.00 Nos,205.52,15413.96,16.00 Nos,175.14,2802.24,156.00 Nos,205.01,31982.24,,,,26.00 Nos,252.31,6560.00,,,,366.00 Nos,183.77,67260.00,511.00 Nos,179.86,91909.10,183.00 Nos,195.24,35728.54
"PL 10"" 01 UM",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,210.00,420.00,,,,,,,,,,,,,,,,2.00 Nos,850.00,1700.00,,,,1.00 Nos,650.00,650.00,,,,,,,,,,,,,13.00 Nos,210.00,2730.00,,,
